path,category,module,stage_or_branch,size_bytes,mtime_utc,include_in_git,commit_group,reason
AGENTS.md,documentation,AGENTS,,1163,2026-05-08T05:56:55.351305Z,true,configs_tests,Agent/project instruction document.
tests/__pycache__/test_m3_full_runner.cpython-310.pyc,generated_cache,test_m3_full_runner.cpython-310,m3_full_runner.cpython-310,8662,2026-05-04T06:28:54.785524Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_pilot_review.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m3_pilot_review.cpython-310-pytest-9.0.2,m3_pilot_review.cpython-310-pytest-9.0.2,10614,2026-05-03T05:22:33.715641Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_pilot_shard.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m3_pilot_shard.cpython-310-pytest-9.0.2,m3_pilot_shard.cpython-310-pytest-9.0.2,7504,2026-05-03T04:23:58.239436Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_timepair_pilot_runner.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m3_timepair_pilot_runner.cpython-310-pytest-9.0.2,m3_timepair_pilot_runner.cpython-310-pytest-9.0.2,13966,2026-05-03T05:02:02.412437Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_transition_contract.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m3_transition_contract.cpython-310-pytest-9.0.2,m3_transition_contract.cpython-310-pytest-9.0.2,8215,2026-05-03T03:16:19.602046Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_confirmatory.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m3_v2_confirmatory.cpython-310-pytest-9.0.2,m3_v2_confirmatory.cpython-310-pytest-9.0.2,8048,2026-05-08T03:43:18.039008Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_confirmatory.cpython-310.pyc,generated_cache,test_m3_v2_confirmatory.cpython-310,m3_v2_confirmatory.cpython-310,4268,2026-05-08T03:43:20.881021Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_full_benchmark.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m3_v2_full_benchmark.cpython-310-pytest-9.0.2,m3_v2_full_benchmark.cpython-310-pytest-9.0.2,10060,2026-05-08T08:01:17.431078Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_full_benchmark.cpython-310.pyc,generated_cache,test_m3_v2_full_benchmark.cpython-310,m3_v2_full_benchmark.cpython-310,6043,2026-05-08T08:01:08.063037Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_full_runner.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m3_v2_full_runner.cpython-310-pytest-9.0.2,m3_v2_full_runner.cpython-310-pytest-9.0.2,17289,2026-05-08T06:56:07.772412Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_full_runner.cpython-310.pyc,generated_cache,test_m3_v2_full_runner.cpython-310,m3_v2_full_runner.cpython-310,9669,2026-05-08T06:55:59.354406Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_pilot.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m3_v2_pilot.cpython-310-pytest-9.0.2,m3_v2_pilot.cpython-310-pytest-9.0.2,13520,2026-05-08T03:01:23.748426Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_pilot.cpython-310.pyc,generated_cache,test_m3_v2_pilot.cpython-310,m3_v2_pilot.cpython-310,5729,2026-05-08T03:05:23.475719Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_tuning.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m3_v2_tuning.cpython-310-pytest-9.0.2,m3_v2_tuning.cpython-310-pytest-9.0.2,7427,2026-05-08T03:27:44.213310Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m3_v2_tuning.cpython-310.pyc,generated_cache,test_m3_v2_tuning.cpython-310,m3_v2_tuning.cpython-310,4400,2026-05-08T03:29:07.535825Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4a_markov_assembly.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4a_markov_assembly.cpython-310-pytest-9.0.2,m4a_markov_assembly.cpython-310-pytest-9.0.2,13462,2026-05-04T07:39:28.266400Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4a_markov_assembly.cpython-310.pyc,generated_cache,test_m4a_markov_assembly.cpython-310,m4a_markov_assembly.cpython-310,9278,2026-05-04T07:39:16.191358Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4a_v2_assembler.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4a_v2_assembler.cpython-310-pytest-9.0.2,m4a_v2_assembler.cpython-310-pytest-9.0.2,16504,2026-05-08T09:09:30.830323Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4a_v2_benchmark.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4a_v2_benchmark.cpython-310-pytest-9.0.2,m4a_v2_benchmark.cpython-310-pytest-9.0.2,7616,2026-05-08T09:28:57.302866Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4b_terminal_design.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4b_terminal_design.cpython-310-pytest-9.0.2,m4b_terminal_design.cpython-310-pytest-9.0.2,12403,2026-05-04T11:22:21.842623Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4b_terminal_design.cpython-310.pyc,generated_cache,test_m4b_terminal_design.cpython-310,m4b_terminal_design.cpython-310,6373,2026-05-04T08:03:52.007354Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4c_fate_probability.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4c_fate_probability.cpython-310-pytest-9.0.2,m4c_fate_probability.cpython-310-pytest-9.0.2,21509,2026-05-04T08:54:57.708884Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4c_fate_probability.cpython-310.pyc,generated_cache,test_m4c_fate_probability.cpython-310,m4c_fate_probability.cpython-310,10073,2026-05-04T08:54:59.265887Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4c_final_review.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4c_final_review.cpython-310-pytest-9.0.2,m4c_final_review.cpython-310-pytest-9.0.2,10993,2026-05-04T09:06:52.553695Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4c_final_review.cpython-310.pyc,generated_cache,test_m4c_final_review.cpython-310,m4c_final_review.cpython-310,6479,2026-05-04T09:09:57.718236Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4c_v2_fate_benchmark.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4c_v2_fate_benchmark.cpython-310-pytest-9.0.2,m4c_v2_fate_benchmark.cpython-310-pytest-9.0.2,10506,2026-05-08T10:27:10.720482Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4c_v2_planning.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4c_v2_planning.cpython-310-pytest-9.0.2,m4c_v2_planning.cpython-310-pytest-9.0.2,10518,2026-05-08T09:56:35.250458Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4c_v2_runner.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4c_v2_runner.cpython-310-pytest-9.0.2,m4c_v2_runner.cpython-310-pytest-9.0.2,14305,2026-05-08T10:14:59.593990Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4d_coordinate_audit.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4d_coordinate_audit.cpython-310-pytest-9.0.2,m4d_coordinate_audit.cpython-310-pytest-9.0.2,12540,2026-05-04T09:51:36.582183Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4d_coordinate_audit.cpython-310.pyc,generated_cache,test_m4d_coordinate_audit.cpython-310,m4d_coordinate_audit.cpython-310,6589,2026-05-04T09:56:31.283292Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4d_standard_gpcca_backend.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4d_standard_gpcca_backend.cpython-310-pytest-9.0.2,m4d_standard_gpcca_backend.cpython-310-pytest-9.0.2,8167,2026-05-04T10:59:41.252864Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4d_standard_gpcca_backend.cpython-310.pyc,generated_cache,test_m4d_standard_gpcca_backend.cpython-310,m4d_standard_gpcca_backend.cpython-310,3704,2026-05-04T11:02:15.164489Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4d_standard_gpcca_env.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4d_standard_gpcca_env.cpython-310-pytest-9.0.2,m4d_standard_gpcca_env.cpython-310-pytest-9.0.2,10305,2026-05-04T11:23:11.948840Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4d_standard_gpcca_env.cpython-310.pyc,generated_cache,test_m4d_standard_gpcca_env.cpython-310,m4d_standard_gpcca_env.cpython-310,5321,2026-05-04T11:33:42.404445Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4d_supernode_gpcca.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4d_supernode_gpcca.cpython-310-pytest-9.0.2,m4d_supernode_gpcca.cpython-310-pytest-9.0.2,13418,2026-05-07T07:24:48.552615Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4d_supernode_gpcca.cpython-310.pyc,generated_cache,test_m4d_supernode_gpcca.cpython-310,m4d_supernode_gpcca.cpython-310,6413,2026-05-07T08:14:11.242943Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4v_visualization_outputs.cpython-310-pytest-9.0.2.pyc,generated_cache,test_m4v_visualization_outputs.cpython-310-pytest-9.0.2,m4v_visualization_outputs.cpython-310-pytest-9.0.2,6684,2026-05-07T07:25:36.524429Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_m4v_visualization_outputs.cpython-310.pyc,generated_cache,test_m4v_visualization_outputs.cpython-310,m4v_visualization_outputs.cpython-310,4476,2026-05-07T08:14:11.243943Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_metadata.cpython-310-pytest-9.0.2.pyc,generated_cache,test_metadata.cpython-310-pytest-9.0.2,metadata.cpython-310-pytest-9.0.2,6380,2026-04-30T14:49:05.418194Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_niche.cpython-310-pytest-9.0.2.pyc,generated_cache,test_niche.cpython-310-pytest-9.0.2,niche.cpython-310-pytest-9.0.2,10406,2026-05-02T12:43:59.412024Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_niche_qc.cpython-310-pytest-9.0.2.pyc,generated_cache,test_niche_qc.cpython-310-pytest-9.0.2,niche_qc.cpython-310-pytest-9.0.2,8824,2026-05-02T12:26:33.964799Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_planA_freeze.cpython-310-pytest-9.0.2.pyc,generated_cache,test_planA_freeze.cpython-310-pytest-9.0.2,planA_freeze.cpython-310-pytest-9.0.2,9941,2026-05-08T10:43:20.615958Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_spatial.cpython-310-pytest-9.0.2.pyc,generated_cache,test_spatial.cpython-310-pytest-9.0.2,spatial.cpython-310-pytest-9.0.2,3316,2026-04-30T08:29:08.262161Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_storage_tools.cpython-310-pytest-9.0.2.pyc,generated_cache,test_storage_tools.cpython-310-pytest-9.0.2,storage_tools.cpython-310-pytest-9.0.2,8262,2026-05-07T01:41:29.116662Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_storage_tools.cpython-310.pyc,generated_cache,test_storage_tools.cpython-310,storage_tools.cpython-310,4049,2026-05-07T01:41:29.290663Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/__pycache__/test_verify_raw_files.cpython-310-pytest-9.0.2.pyc,generated_cache,test_verify_raw_files.cpython-310-pytest-9.0.2,verify_raw_files.cpython-310-pytest-9.0.2,3593,2026-04-30T08:29:08.266161Z,false,excluded,"Generated, ignored, or heavy artifact; excluded from Git."
tests/test_config.py,test,test_config,config,1569,2026-04-30T03:07:53.137655Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_graph.py,test,test_graph,graph,2348,2026-04-30T08:28:49.534081Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_k_gpcca_benchmark.py,test,test_k_gpcca_benchmark,k_gpcca_benchmark,7488,2026-05-08T11:58:55.527772Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_k_gpcca_design.py,test,test_k_gpcca_design,k_gpcca_design,4612,2026-05-08T10:54:07.243006Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_k_gpcca_pilot_construction.py,test,test_k_gpcca_pilot_construction,k_gpcca_pilot_construction,7869,2026-05-08T11:18:53.301548Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_k_gpcca_pilot_preflight.py,test,test_k_gpcca_pilot_preflight,k_gpcca_pilot_preflight,6934,2026-05-08T11:04:40.928970Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_k_gpcca_revision.py,test,test_k_gpcca_revision,k_gpcca_revision,7732,2026-05-08T12:30:45.745531Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m2_full_runner.py,test,test_m2_full_runner,m2_full_runner,6356,2026-05-09T02:30:59.574227Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m2_representation.py,test,test_m2_representation,m2_representation,5216,2026-05-03T01:49:29.156179Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_ann_and_slurm_strategy.py,test,test_m3_ann_and_slurm_strategy,m3_ann_and_slurm_strategy,8396,2026-05-03T11:31:50.435862Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_ann_full_shard_validation.py,test,test_m3_ann_full_shard_validation,m3_ann_full_shard_validation,7318,2026-05-03T12:00:23.685538Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_ann_large_target_stress.py,test,test_m3_ann_large_target_stress,m3_ann_large_target_stress,7307,2026-05-03T13:19:29.102461Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_ann_validation.py,test,test_m3_ann_validation,m3_ann_validation,7370,2026-05-03T11:48:42.498328Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_backend_freeze_and_dryrun.py,test,test_m3_backend_freeze_and_dryrun,m3_backend_freeze_and_dryrun,9003,2026-05-03T13:39:40.093329Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_final_qc_freeze.py,test,test_m3_final_qc_freeze,m3_final_qc_freeze,10534,2026-05-04T06:54:54.516598Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_full_design.py,test,test_m3_full_design,m3_full_design,3743,2026-05-09T02:30:59.574227Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_full_runner.py,test,test_m3_full_runner,m3_full_runner,10638,2026-05-03T13:51:53.775964Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_pilot_review.py,test,test_m3_pilot_review,m3_pilot_review,6794,2026-05-03T05:22:13.871560Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_pilot_shard.py,test,test_m3_pilot_shard,m3_pilot_shard,5739,2026-05-09T02:30:59.575227Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_timepair_pilot_runner.py,test,test_m3_timepair_pilot_runner,m3_timepair_pilot_runner,8823,2026-05-03T05:01:43.187346Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_transition_contract.py,test,test_m3_transition_contract,m3_transition_contract,5456,2026-05-03T03:16:10.836022Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_v2_confirmatory.py,test,test_m3_v2_confirmatory,m3_v2_confirmatory,4307,2026-05-08T03:43:01.694938Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_v2_full_benchmark.py,test,test_m3_v2_full_benchmark,m3_v2_full_benchmark,7091,2026-05-08T08:00:54.938980Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_v2_full_runner.py,test,test_m3_v2_full_runner,m3_v2_full_runner,11828,2026-05-08T06:55:41.425395Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_v2_pilot.py,test,test_m3_v2_pilot,m3_v2_pilot,5746,2026-05-08T03:01:04.500401Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m3_v2_tuning.py,test,test_m3_v2_tuning,m3_v2_tuning,4905,2026-05-08T03:27:33.912244Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4a_markov_assembly.py,test,test_m4a_markov_assembly,m4a_markov_assembly,11295,2026-05-04T07:39:00.265304Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4a_v2_assembler.py,test,test_m4a_v2_assembler,m4a_v2_assembler,9185,2026-05-08T09:09:14.960288Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4a_v2_benchmark.py,test,test_m4a_v2_benchmark,m4a_v2_benchmark,4730,2026-05-08T09:28:38.840217Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4b_terminal_design.py,test,test_m4b_terminal_design,m4b_terminal_design,6318,2026-05-04T11:21:48.825480Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4c_fate_probability.py,test,test_m4c_fate_probability,m4c_fate_probability,10419,2026-05-04T08:54:45.101859Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4c_final_review.py,test,test_m4c_final_review,m4c_final_review,7096,2026-05-04T09:06:33.939642Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4c_v2_fate_benchmark.py,test,test_m4c_v2_fate_benchmark,m4c_v2_fate_benchmark,5581,2026-05-08T10:26:18.065228Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4c_v2_planning.py,test,test_m4c_v2_planning,m4c_v2_planning,4856,2026-05-08T09:56:15.629476Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4c_v2_runner.py,test,test_m4c_v2_runner,m4c_v2_runner,9383,2026-05-08T10:13:33.861238Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4d_coordinate_audit.py,test,test_m4d_coordinate_audit,m4d_coordinate_audit,7216,2026-05-04T09:51:09.445836Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4d_standard_gpcca_backend.py,test,test_m4d_standard_gpcca_backend,m4d_standard_gpcca_backend,3723,2026-05-04T10:59:28.524813Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4d_standard_gpcca_env.py,test,test_m4d_standard_gpcca_env,m4d_standard_gpcca_env,4938,2026-05-04T11:22:38.017693Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4d_supernode_gpcca.py,test,test_m4d_supernode_gpcca,m4d_supernode_gpcca,6816,2026-05-07T07:24:06.411793Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_m4v_visualization_outputs.py,test,test_m4v_visualization_outputs,m4v_visualization_outputs,5123,2026-05-07T07:25:18.766495Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_metadata.py,test,test_metadata,metadata,3455,2026-04-30T14:41:28.125153Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_niche.py,test,test_niche,niche,6799,2026-05-02T12:42:28.699912Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_niche_qc.py,test,test_niche_qc,niche_qc,5012,2026-05-02T12:24:56.091015Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_planA_freeze.py,test,test_planA_freeze,planA_freeze,4315,2026-05-08T10:43:11.767111Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_spatial.py,test,test_spatial,spatial,1551,2026-05-09T02:30:59.575227Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_storage_tools.py,test,test_storage_tools,storage_tools,4156,2026-05-07T01:41:16.083632Z,true,configs_tests,Lightweight test source; collect-only validation only.
tests/test_verify_raw_files.py,test,test_verify_raw_files,verify_raw_files,1461,2026-04-30T08:28:49.534081Z,true,configs_tests,Lightweight test source; collect-only validation only.
